sample,rgb,dmg,und,bkg,rgb_ok,dmg_ok,und_ok,bkg_ok,size_match
cl70tvldk100y0801e7kj1h09,/home/shared-data/AnnotierteBilder/cl70tvldk100y0801e7kj1h09/cl70tvldk100y0801e7kj1h09.jpg,/home/shared-data/AnnotierteBilder/cl70tvldk100y0801e7kj1h09/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl70tvldk100y0801e7kj1h09/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl70tvldk100y0801e7kj1h09/background.png,True,True,True,True,True
cl2m0gg3qay1w0z9eb4hrg52f,/home/shared-data/AnnotierteBilder/cl2m0gg3qay1w0z9eb4hrg52f/cl2m0gg3qay1w0z9eb4hrg52f.jpg,/home/shared-data/AnnotierteBilder/cl2m0gg3qay1w0z9eb4hrg52f/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2m0gg3qay1w0z9eb4hrg52f/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2m0gg3qay1w0z9eb4hrg52f/background.png,True,True,True,True,True
cl7garw8u6g5n07xgarl2dx47,/home/shared-data/AnnotierteBilder/cl7garw8u6g5n07xgarl2dx47/cl7garw8u6g5n07xgarl2dx47.jpg,/home/shared-data/AnnotierteBilder/cl7garw8u6g5n07xgarl2dx47/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7garw8u6g5n07xgarl2dx47/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7garw8u6g5n07xgarl2dx47/background.png,True,True,True,True,True
cl74t2q0n34q40709h56ig88h,/home/shared-data/AnnotierteBilder/cl74t2q0n34q40709h56ig88h/cl74t2q0n34q40709h56ig88h.jpg,/home/shared-data/AnnotierteBilder/cl74t2q0n34q40709h56ig88h/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl74t2q0n34q40709h56ig88h/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl74t2q0n34q40709h56ig88h/background.png,True,True,True,True,True
cl48zlx5g1vno07bjgrs23q4o,/home/shared-data/AnnotierteBilder/cl48zlx5g1vno07bjgrs23q4o/cl48zlx5g1vno07bjgrs23q4o.jpg,/home/shared-data/AnnotierteBilder/cl48zlx5g1vno07bjgrs23q4o/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl48zlx5g1vno07bjgrs23q4o/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl48zlx5g1vno07bjgrs23q4o/background.png,True,True,True,True,True
cl70tb7he0q8o07y69ncw4k3h,/home/shared-data/AnnotierteBilder/cl70tb7he0q8o07y69ncw4k3h/cl70tb7he0q8o07y69ncw4k3h.jpg,/home/shared-data/AnnotierteBilder/cl70tb7he0q8o07y69ncw4k3h/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl70tb7he0q8o07y69ncw4k3h/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl70tb7he0q8o07y69ncw4k3h/background.png,True,True,True,True,True
cl2fyww143st60z8n6x8g5fcn,/home/shared-data/AnnotierteBilder/cl2fyww143st60z8n6x8g5fcn/cl2fyww143st60z8n6x8g5fcn.jpg,/home/shared-data/AnnotierteBilder/cl2fyww143st60z8n6x8g5fcn/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fyww143st60z8n6x8g5fcn/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fyww143st60z8n6x8g5fcn/background.png,True,True,True,True,True
cl2amb34w0bwi0zakdvpc8bd7,/home/shared-data/AnnotierteBilder/cl2amb34w0bwi0zakdvpc8bd7/cl2amb34w0bwi0zakdvpc8bd7.jpg,/home/shared-data/AnnotierteBilder/cl2amb34w0bwi0zakdvpc8bd7/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2amb34w0bwi0zakdvpc8bd7/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2amb34w0bwi0zakdvpc8bd7/background.png,True,True,True,True,True
cl4lgrs6w99vv084sartl3g8d,/home/shared-data/AnnotierteBilder/cl4lgrs6w99vv084sartl3g8d/cl4lgrs6w99vv084sartl3g8d.jpg,/home/shared-data/AnnotierteBilder/cl4lgrs6w99vv084sartl3g8d/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4lgrs6w99vv084sartl3g8d/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4lgrs6w99vv084sartl3g8d/background.png,True,True,True,True,True
cl6706qhi0epw081s84i7fhpa,/home/shared-data/AnnotierteBilder/cl6706qhi0epw081s84i7fhpa/cl6706qhi0epw081s84i7fhpa.jpg,/home/shared-data/AnnotierteBilder/cl6706qhi0epw081s84i7fhpa/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6706qhi0epw081s84i7fhpa/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6706qhi0epw081s84i7fhpa/background.png,True,True,True,True,True
cl41h71zv79sa075u8vjz33p1,/home/shared-data/AnnotierteBilder/cl41h71zv79sa075u8vjz33p1/cl41h71zv79sa075u8vjz33p1.jpg,/home/shared-data/AnnotierteBilder/cl41h71zv79sa075u8vjz33p1/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41h71zv79sa075u8vjz33p1/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41h71zv79sa075u8vjz33p1/background.png,True,True,True,True,True
cl61nzeah0hf008z8fzgw65sv,/home/shared-data/AnnotierteBilder/cl61nzeah0hf008z8fzgw65sv/cl61nzeah0hf008z8fzgw65sv.jpg,/home/shared-data/AnnotierteBilder/cl61nzeah0hf008z8fzgw65sv/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl61nzeah0hf008z8fzgw65sv/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl61nzeah0hf008z8fzgw65sv/background.png,True,True,True,True,True
cl6fdi90f1bvm07xzeyxy0xtm,/home/shared-data/AnnotierteBilder/cl6fdi90f1bvm07xzeyxy0xtm/cl6fdi90f1bvm07xzeyxy0xtm.jpg,/home/shared-data/AnnotierteBilder/cl6fdi90f1bvm07xzeyxy0xtm/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fdi90f1bvm07xzeyxy0xtm/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fdi90f1bvm07xzeyxy0xtm/background.png,True,True,True,True,True
cl3rol3liypxm078f3j1edmhz,/home/shared-data/AnnotierteBilder/cl3rol3liypxm078f3j1edmhz/cl3rol3liypxm078f3j1edmhz.jpg,/home/shared-data/AnnotierteBilder/cl3rol3liypxm078f3j1edmhz/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3rol3liypxm078f3j1edmhz/undamaged_metal.png,,True,True,True,,True
cl4wx3l4407zm0728bxbl23xb,/home/shared-data/AnnotierteBilder/cl4wx3l4407zm0728bxbl23xb/cl4wx3l4407zm0728bxbl23xb.jpg,/home/shared-data/AnnotierteBilder/cl4wx3l4407zm0728bxbl23xb/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wx3l4407zm0728bxbl23xb/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wx3l4407zm0728bxbl23xb/background.png,True,True,True,True,True
cl6fbibhs0ymt07xzcjzv6djc,/home/shared-data/AnnotierteBilder/cl6fbibhs0ymt07xzcjzv6djc/cl6fbibhs0ymt07xzcjzv6djc.jpg,/home/shared-data/AnnotierteBilder/cl6fbibhs0ymt07xzcjzv6djc/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fbibhs0ymt07xzcjzv6djc/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fbibhs0ymt07xzcjzv6djc/background.png,True,True,True,True,True
cl670qp9b0hl607wa5pcwcbap,/home/shared-data/AnnotierteBilder/cl670qp9b0hl607wa5pcwcbap/cl670qp9b0hl607wa5pcwcbap.jpg,/home/shared-data/AnnotierteBilder/cl670qp9b0hl607wa5pcwcbap/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl670qp9b0hl607wa5pcwcbap/background.png,True,True,,True,True
cl608rsynx2xh07zpgc7q5zn5,/home/shared-data/AnnotierteBilder/cl608rsynx2xh07zpgc7q5zn5/cl608rsynx2xh07zpgc7q5zn5.jpg,/home/shared-data/AnnotierteBilder/cl608rsynx2xh07zpgc7q5zn5/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl608rsynx2xh07zpgc7q5zn5/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl608rsynx2xh07zpgc7q5zn5/background.png,True,True,True,True,True
cl6tvgh3p9izw072s0s7o806s,/home/shared-data/AnnotierteBilder/cl6tvgh3p9izw072s0s7o806s/cl6tvgh3p9izw072s0s7o806s.jpg,/home/shared-data/AnnotierteBilder/cl6tvgh3p9izw072s0s7o806s/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tvgh3p9izw072s0s7o806s/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tvgh3p9izw072s0s7o806s/background.png,True,True,True,True,True
cl1tha2oq4azj10epeb9s8jeo,/home/shared-data/AnnotierteBilder/cl1tha2oq4azj10epeb9s8jeo/cl1tha2oq4azj10epeb9s8jeo.jpg,/home/shared-data/AnnotierteBilder/cl1tha2oq4azj10epeb9s8jeo/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1tha2oq4azj10epeb9s8jeo/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1tha2oq4azj10epeb9s8jeo/background.png,True,True,True,True,True
cl6fagp9w0rl407xt3e2w3urt,/home/shared-data/AnnotierteBilder/cl6fagp9w0rl407xt3e2w3urt/cl6fagp9w0rl407xt3e2w3urt.jpg,/home/shared-data/AnnotierteBilder/cl6fagp9w0rl407xt3e2w3urt/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fagp9w0rl407xt3e2w3urt/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6fagp9w0rl407xt3e2w3urt/background.png,True,True,True,True,True
cl4beo62kitj7079o70k4fi2b,/home/shared-data/AnnotierteBilder/cl4beo62kitj7079o70k4fi2b/cl4beo62kitj7079o70k4fi2b.jpg,/home/shared-data/AnnotierteBilder/cl4beo62kitj7079o70k4fi2b/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4beo62kitj7079o70k4fi2b/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4beo62kitj7079o70k4fi2b/background.png,True,True,True,True,True
cl769expx0a9e08ytfwa002kd,/home/shared-data/AnnotierteBilder/cl769expx0a9e08ytfwa002kd/cl769expx0a9e08ytfwa002kd.jpg,/home/shared-data/AnnotierteBilder/cl769expx0a9e08ytfwa002kd/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl769expx0a9e08ytfwa002kd/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl769expx0a9e08ytfwa002kd/background.png,True,True,True,True,True
cl2w79sgift4w07aegs8o6bkx,/home/shared-data/AnnotierteBilder/cl2w79sgift4w07aegs8o6bkx/cl2w79sgift4w07aegs8o6bkx.jpg,,,,True,,,,
cl6uonteodhwg080d2luq0prh,/home/shared-data/AnnotierteBilder/cl6uonteodhwg080d2luq0prh/cl6uonteodhwg080d2luq0prh.jpg,/home/shared-data/AnnotierteBilder/cl6uonteodhwg080d2luq0prh/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6uonteodhwg080d2luq0prh/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6uonteodhwg080d2luq0prh/background.png,True,True,True,True,True
cl2g10r8k2g9f0z7hhbyi2u4o,/home/shared-data/AnnotierteBilder/cl2g10r8k2g9f0z7hhbyi2u4o/cl2g10r8k2g9f0z7hhbyi2u4o.jpg,/home/shared-data/AnnotierteBilder/cl2g10r8k2g9f0z7hhbyi2u4o/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2g10r8k2g9f0z7hhbyi2u4o/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2g10r8k2g9f0z7hhbyi2u4o/background.png,True,True,True,True,True
cl72pfxgjayb8073waxau6zwt,/home/shared-data/AnnotierteBilder/cl72pfxgjayb8073waxau6zwt/cl72pfxgjayb8073waxau6zwt.jpg,/home/shared-data/AnnotierteBilder/cl72pfxgjayb8073waxau6zwt/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl72pfxgjayb8073waxau6zwt/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl72pfxgjayb8073waxau6zwt/background.png,True,True,True,True,True
cl42z1uq0htc3075a0rpv7lqa,/home/shared-data/AnnotierteBilder/cl42z1uq0htc3075a0rpv7lqa/cl42z1uq0htc3075a0rpv7lqa.jpg,/home/shared-data/AnnotierteBilder/cl42z1uq0htc3075a0rpv7lqa/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl42z1uq0htc3075a0rpv7lqa/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl42z1uq0htc3075a0rpv7lqa/background.png,True,True,True,True,True
cl4wzrbbs0edy07shg3yzflz6,/home/shared-data/AnnotierteBilder/cl4wzrbbs0edy07shg3yzflz6/cl4wzrbbs0edy07shg3yzflz6.jpg,/home/shared-data/AnnotierteBilder/cl4wzrbbs0edy07shg3yzflz6/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wzrbbs0edy07shg3yzflz6/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wzrbbs0edy07shg3yzflz6/background.png,True,True,True,True,True
cl6081fh1x2nz08ys49ssddl2,/home/shared-data/AnnotierteBilder/cl6081fh1x2nz08ys49ssddl2/cl6081fh1x2nz08ys49ssddl2.jpg,/home/shared-data/AnnotierteBilder/cl6081fh1x2nz08ys49ssddl2/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6081fh1x2nz08ys49ssddl2/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6081fh1x2nz08ys49ssddl2/background.png,True,True,True,True,True
cl6v8oivv102x07u99zathbuv,/home/shared-data/AnnotierteBilder/cl6v8oivv102x07u99zathbuv/cl6v8oivv102x07u99zathbuv.jpg,/home/shared-data/AnnotierteBilder/cl6v8oivv102x07u99zathbuv/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6v8oivv102x07u99zathbuv/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6v8oivv102x07u99zathbuv/background.png,True,True,True,True,True
cl49y5z0t70i107650hvteenf,/home/shared-data/AnnotierteBilder/cl49y5z0t70i107650hvteenf/cl49y5z0t70i107650hvteenf.jpg,/home/shared-data/AnnotierteBilder/cl49y5z0t70i107650hvteenf/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl49y5z0t70i107650hvteenf/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl49y5z0t70i107650hvteenf/background.png,True,True,True,True,True
cl4pf814e08bt0777bmp75ve3,/home/shared-data/AnnotierteBilder/cl4pf814e08bt0777bmp75ve3/cl4pf814e08bt0777bmp75ve3.jpg,/home/shared-data/AnnotierteBilder/cl4pf814e08bt0777bmp75ve3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4pf814e08bt0777bmp75ve3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4pf814e08bt0777bmp75ve3/background.png,True,True,True,True,True
cl2knpc0p00860z6h3nlw1ox4,/home/shared-data/AnnotierteBilder/cl2knpc0p00860z6h3nlw1ox4/cl2knpc0p00860z6h3nlw1ox4.jpg,/home/shared-data/AnnotierteBilder/cl2knpc0p00860z6h3nlw1ox4/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2knpc0p00860z6h3nlw1ox4/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2knpc0p00860z6h3nlw1ox4/background.png,True,True,True,True,True
cl4322v8lhpgw077i5e1sfi2j,/home/shared-data/AnnotierteBilder/cl4322v8lhpgw077i5e1sfi2j/cl4322v8lhpgw077i5e1sfi2j.jpg,/home/shared-data/AnnotierteBilder/cl4322v8lhpgw077i5e1sfi2j/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4322v8lhpgw077i5e1sfi2j/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4322v8lhpgw077i5e1sfi2j/background.png,True,True,True,True,True
cl41jtwnz7xzz074c2wbtgv8c,/home/shared-data/AnnotierteBilder/cl41jtwnz7xzz074c2wbtgv8c/cl41jtwnz7xzz074c2wbtgv8c.jpg,/home/shared-data/AnnotierteBilder/cl41jtwnz7xzz074c2wbtgv8c/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41jtwnz7xzz074c2wbtgv8c/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41jtwnz7xzz074c2wbtgv8c/background.png,True,True,True,True,True
cl6ahwj791cby07y44u1o13uy,/home/shared-data/AnnotierteBilder/cl6ahwj791cby07y44u1o13uy/cl6ahwj791cby07y44u1o13uy.jpg,/home/shared-data/AnnotierteBilder/cl6ahwj791cby07y44u1o13uy/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6ahwj791cby07y44u1o13uy/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6ahwj791cby07y44u1o13uy/background.png,True,True,True,True,True
cl3pzhm14lxed086ghldm9eh0,/home/shared-data/AnnotierteBilder/cl3pzhm14lxed086ghldm9eh0/cl3pzhm14lxed086ghldm9eh0.jpg,/home/shared-data/AnnotierteBilder/cl3pzhm14lxed086ghldm9eh0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3pzhm14lxed086ghldm9eh0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3pzhm14lxed086ghldm9eh0/background.png,True,True,True,True,True
cl65fed6v00q407veazte1r94,/home/shared-data/AnnotierteBilder/cl65fed6v00q407veazte1r94/cl65fed6v00q407veazte1r94.jpg,/home/shared-data/AnnotierteBilder/cl65fed6v00q407veazte1r94/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl65fed6v00q407veazte1r94/background.png,True,True,,True,True
cl7f5pw391cuz073ud11a6yks,/home/shared-data/AnnotierteBilder/cl7f5pw391cuz073ud11a6yks/cl7f5pw391cuz073ud11a6yks.jpg,/home/shared-data/AnnotierteBilder/cl7f5pw391cuz073ud11a6yks/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f5pw391cuz073ud11a6yks/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7f5pw391cuz073ud11a6yks/background.png,True,True,True,True,True
cl5zmi8fimpxp08ysfn5g8pfs,/home/shared-data/AnnotierteBilder/cl5zmi8fimpxp08ysfn5g8pfs/cl5zmi8fimpxp08ysfn5g8pfs.jpg,/home/shared-data/AnnotierteBilder/cl5zmi8fimpxp08ysfn5g8pfs/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zmi8fimpxp08ysfn5g8pfs/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zmi8fimpxp08ysfn5g8pfs/background.png,True,True,True,True,True
cl5rg15q54i9a073s25agfw4q,/home/shared-data/AnnotierteBilder/cl5rg15q54i9a073s25agfw4q/cl5rg15q54i9a073s25agfw4q.jpg,/home/shared-data/AnnotierteBilder/cl5rg15q54i9a073s25agfw4q/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5rg15q54i9a073s25agfw4q/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5rg15q54i9a073s25agfw4q/background.png,True,True,True,True,True
cl41oackz7hao075u5sh2gzx8,/home/shared-data/AnnotierteBilder/cl41oackz7hao075u5sh2gzx8/cl41oackz7hao075u5sh2gzx8.jpg,/home/shared-data/AnnotierteBilder/cl41oackz7hao075u5sh2gzx8/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl41oackz7hao075u5sh2gzx8/background.png,True,True,,True,True
cl2or72ek00za0z9u4712fu39,/home/shared-data/AnnotierteBilder/cl2or72ek00za0z9u4712fu39/cl2or72ek00za0z9u4712fu39.jpg,/home/shared-data/AnnotierteBilder/cl2or72ek00za0z9u4712fu39/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2or72ek00za0z9u4712fu39/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2or72ek00za0z9u4712fu39/background.png,True,True,True,True,True
cl7cd978tcv4f07ys4x7m5qll,/home/shared-data/AnnotierteBilder/cl7cd978tcv4f07ys4x7m5qll/cl7cd978tcv4f07ys4x7m5qll.jpg,/home/shared-data/AnnotierteBilder/cl7cd978tcv4f07ys4x7m5qll/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cd978tcv4f07ys4x7m5qll/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cd978tcv4f07ys4x7m5qll/background.png,True,True,True,True,True
cl65gyicq068d07rbbac598bw,/home/shared-data/AnnotierteBilder/cl65gyicq068d07rbbac598bw/cl65gyicq068d07rbbac598bw.jpg,/home/shared-data/AnnotierteBilder/cl65gyicq068d07rbbac598bw/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65gyicq068d07rbbac598bw/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65gyicq068d07rbbac598bw/background.png,True,True,True,True,True
cl63xg4lt3njb07qvf1va11gz,/home/shared-data/AnnotierteBilder/cl63xg4lt3njb07qvf1va11gz/cl63xg4lt3njb07qvf1va11gz.jpg,/home/shared-data/AnnotierteBilder/cl63xg4lt3njb07qvf1va11gz/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl63xg4lt3njb07qvf1va11gz/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl63xg4lt3njb07qvf1va11gz/background.png,True,True,True,True,True
cl5cv5bjs0wvj07zv2temeor0,/home/shared-data/AnnotierteBilder/cl5cv5bjs0wvj07zv2temeor0/cl5cv5bjs0wvj07zv2temeor0.jpg,/home/shared-data/AnnotierteBilder/cl5cv5bjs0wvj07zv2temeor0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5cv5bjs0wvj07zv2temeor0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5cv5bjs0wvj07zv2temeor0/background.png,True,True,True,True,True
cl608itki88oq07wp1ly8eve3,/home/shared-data/AnnotierteBilder/cl608itki88oq07wp1ly8eve3/cl608itki88oq07wp1ly8eve3.jpg,/home/shared-data/AnnotierteBilder/cl608itki88oq07wp1ly8eve3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl608itki88oq07wp1ly8eve3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl608itki88oq07wp1ly8eve3/background.png,True,True,True,True,True
cl768n4g205dk081sattt3qg1,/home/shared-data/AnnotierteBilder/cl768n4g205dk081sattt3qg1/cl768n4g205dk081sattt3qg1.jpg,/home/shared-data/AnnotierteBilder/cl768n4g205dk081sattt3qg1/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl768n4g205dk081sattt3qg1/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl768n4g205dk081sattt3qg1/background.png,True,True,True,True,True
cl2w5eupityka077l7tdm3k1v,/home/shared-data/AnnotierteBilder/cl2w5eupityka077l7tdm3k1v/cl2w5eupityka077l7tdm3k1v.jpg,,,,True,,,,
cl3w33cks08cj076p0j0z103p,/home/shared-data/AnnotierteBilder/cl3w33cks08cj076p0j0z103p/cl3w33cks08cj076p0j0z103p.jpg,/home/shared-data/AnnotierteBilder/cl3w33cks08cj076p0j0z103p/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w33cks08cj076p0j0z103p/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w33cks08cj076p0j0z103p/background.png,True,True,True,True,True
cl264lwmj64e20z8y6a3t5bv2,/home/shared-data/AnnotierteBilder/cl264lwmj64e20z8y6a3t5bv2/cl264lwmj64e20z8y6a3t5bv2.jpg,/home/shared-data/AnnotierteBilder/cl264lwmj64e20z8y6a3t5bv2/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl264lwmj64e20z8y6a3t5bv2/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl264lwmj64e20z8y6a3t5bv2/background.png,True,True,True,True,True
cl7dli8s0may907ys405o5hat,/home/shared-data/AnnotierteBilder/cl7dli8s0may907ys405o5hat/cl7dli8s0may907ys405o5hat.jpg,/home/shared-data/AnnotierteBilder/cl7dli8s0may907ys405o5hat/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dli8s0may907ys405o5hat/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7dli8s0may907ys405o5hat/background.png,True,True,True,True,True
cl5zygmedl9p007y02ry0h6i7,/home/shared-data/AnnotierteBilder/cl5zygmedl9p007y02ry0h6i7/cl5zygmedl9p007y02ry0h6i7.jpg,/home/shared-data/AnnotierteBilder/cl5zygmedl9p007y02ry0h6i7/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zygmedl9p007y02ry0h6i7/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5zygmedl9p007y02ry0h6i7/background.png,True,True,True,True,True
cl6o0nzga1bwb072o0taa1wxr,/home/shared-data/AnnotierteBilder/cl6o0nzga1bwb072o0taa1wxr/cl6o0nzga1bwb072o0taa1wxr.jpg,/home/shared-data/AnnotierteBilder/cl6o0nzga1bwb072o0taa1wxr/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl6o0nzga1bwb072o0taa1wxr/background.png,True,True,,True,True
cl5774xyc4qee080t6u6fht6y,/home/shared-data/AnnotierteBilder/cl5774xyc4qee080t6u6fht6y/cl5774xyc4qee080t6u6fht6y.jpg,/home/shared-data/AnnotierteBilder/cl5774xyc4qee080t6u6fht6y/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5774xyc4qee080t6u6fht6y/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5774xyc4qee080t6u6fht6y/background.png,True,True,True,True,True
cl6o1k2qw1gao072o5tlvbkmx,/home/shared-data/AnnotierteBilder/cl6o1k2qw1gao072o5tlvbkmx/cl6o1k2qw1gao072o5tlvbkmx.jpg,/home/shared-data/AnnotierteBilder/cl6o1k2qw1gao072o5tlvbkmx/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6o1k2qw1gao072o5tlvbkmx/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6o1k2qw1gao072o5tlvbkmx/background.png,True,True,True,True,True
cl602xd4bre1o08ysf9b0gzz2,/home/shared-data/AnnotierteBilder/cl602xd4bre1o08ysf9b0gzz2/cl602xd4bre1o08ysf9b0gzz2.jpg,/home/shared-data/AnnotierteBilder/cl602xd4bre1o08ysf9b0gzz2/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl602xd4bre1o08ysf9b0gzz2/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl602xd4bre1o08ysf9b0gzz2/background.png,True,True,True,True,True
cl2rd04p607z6077j38a904ar,/home/shared-data/AnnotierteBilder/cl2rd04p607z6077j38a904ar/cl2rd04p607z6077j38a904ar.jpg,/home/shared-data/AnnotierteBilder/cl2rd04p607z6077j38a904ar/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2rd04p607z6077j38a904ar/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2rd04p607z6077j38a904ar/background.png,True,True,True,True,True
cl4j08rv31ew9084yhp3c19ja,/home/shared-data/AnnotierteBilder/cl4j08rv31ew9084yhp3c19ja/cl4j08rv31ew9084yhp3c19ja.jpg,/home/shared-data/AnnotierteBilder/cl4j08rv31ew9084yhp3c19ja/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4j08rv31ew9084yhp3c19ja/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4j08rv31ew9084yhp3c19ja/background.png,True,True,True,True,True
